f_id,f_ori_name,sci_name,edible_portion,alcohol (etanol),"energía, total","grasa, total (lipidos totales)","proteina, total",agua (humedad),carbohidratos,"fibra, dietetica total",ácido graso 22:6 n-3 (ácido docosahexaenóico),ácido graso 20:5 (ácido eicosapentaenóico),ácido graso 12:0 (láurico),ácido graso 14:0 (ácido mirístico),ácido graso 16:0 (ácido palmítico),ácido graso 18:0 (ácido esteárico),ácido graso 18:1 n-9 cis (ácido oléico),ácido graso 18:2,ácido graso 18:3,ácido graso 20:4 n-6  (ácido araquidónico),"ácidos grasos, monoinsaturados totales","ácidos grasos, poliinsaturados totales",ácidos grasos saturados totales,"ácidos grasos, trans totales",colesterol,Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,Vitamina D,Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,"folato, total","equivalentes de niacina, totales",riboflavina,tiamina,Vitamina B-12,"Vitamina B-6, Total",Vitamina C (ácido ascórbico),calcio,"hierro, total",potasio,magnesio,sodio,fósforo,ioduro,"selenio, total",zinc (cinc)
2543,Aceite de oliva,,1.000000,0,3696.3,99.9,0,0.1,0,0,NA,NA,NA,0.01,14,2.75,69.16,11.28,0.69,NA,71,11.93,17.06,0.11,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,Aceite de oliva virgen extra,,1.000000,0,3700,100,TR,TR,0,0,0,0,0,0.01,10.4,2.2,78.2,6.8,0.7,0,78.2,7.5,14.21,TR,0,34,0,18.34,TR,TR,TR,TR,0,0,0,TR,TR,TR,TR,TR,TR,0,0,TR
2545,"Aceite de oliva virgen extra, producción ecologica",,1.000000,0,3700,100,TR,TR,0,0,NA,NA,NA,NA,10.56,3.04,81.61,3.68,0.41,NA,NA,NA,NA,NA,0,34,0,19.76,TR,TR,TR,TR,0,TR,0,TR,TR,TR,TR,TR,TR,0,0,TR
2546,Aceite de soja,,1.000000,0,3699.63,99.99,0,0.01,0,0,NA,NA,NA,0.07,10.05,3.79,25.14,49.54,9,NA,27.13,58.47,14.4,NA,0,0,0,16.75,0,0,TR,TR,0,TR,0,0,0,0,0,0,0,TR,TR,TR
2547,Grasa de pollo,,1.000000,0,3692.6,99.8,0,0.2,0,0,NA,NA,NA,1,21,NA,NA,NA,NA,NA,44.7,20.9,29.8,NA,85,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
2548,Lecitina de soja,,1.000000,0,2097,53,0,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,35,13,NA,0,0,0,8.18,0,0,0,0,0,0,0,0,0,1.2,0,0,3.1,0,0,0
2549,Manteca,,1.000000,0,3663,99,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,9.8,40.6,1.114,93,0,0,1.6,0,0,TR,TR,0,TR,0,1,0.1,1,1,1,3,TR,TR,0
2550,"Mantequilla, baja en calorías",,1.000000,0,2094.8,55.1,3.3,42.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.927,2.046,34.321,NA,106,509.4,12,1.58,1,0.02,0.07,0.01,0.13,0.01,0,48,1.09,71,5,450,34,BL,1,0.26
2551,Margarina de maíz,,1.000000,0,2990.6,80,0.9,18.2,0.9,0,0,0,0.28,0.39,10.77,2.7,42.87,20.34,4.05,0,32.7,31.95,13.75,4.832,0,731,3.8,7.5,1,0.67,1.6,0.01,0.1,0.009,0.2,30,0,42,3,198,23,26,0,0
2552,"Margarina, baja en calorías",,1.000000,0,1514.34,40,1.62,58,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.52,13.85,11.29,NA,0,584,2.5,6,1,0.36,0.022,0.006,0.06,0.005,0.1,12,0.06,7,0.5,390,8,26,0,0
2553,Mayonesa con aceite de girasol,,1.000000,0,2917.9,75.6,1.3,16.32,5.8,0,TR,TR,TR,TR,4.522,2.108,24.452,36.678,0.56,TR,18.19,43.9,11.42,0.4,100,36.17,0.25,15.5,10,1,0.05,0.02,0.48,0.1,0,12,0.4,18,4,580,48,35,0,0.1
2554,"Mayonesa, baja en calorías",,1.000000,0,1240.3,28.1,1,60.1,10.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.88,15.7,4.19,NA,50,0,0,14,10,0.24,0.05,0.02,0.48,0.1,0,10,0.3,10,10,750,1,35,0,0.1
2555,Nata montada,,1.000000,0,1268.61,31.7,2.36,62.7,3.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.71,0.82,17.72,NA,109,339,1.1,0.712,4,0.617,0.15,0.025,0.4,0.036,1,80,0.03,112,10,34,63,2.4,1,0.26
2556,Vinagre de manzana,,1.000000,0,17,0,0.4,99,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,15,0.5,89,22,20,32,0,1,0.1
2557,Vinagre balsámico,,1.000000,0,297.84,0,0.49,76.5,17.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,TR,TR,TR,TR,TR,0,TR,0,27,0.72,112,12,23,19,TR,TR,0.08
2558,Vainilla,vanilla planifolia,1.000000,0,219.14,0.06,0.06,87.2,12.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.004,0.01,NA,0,0,0,0,0,0.43,0.095,0.011,0,0.026,0,11,0.12,148,12,9,6,NA,0,0.11
2559,"Tomillo, seco",Thymus vulgaris l.,1.000000,0,1399.2,7.4,9.1,7.8,57.1,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BL,BL,BL,NA,BL,380,0,0,0,4.94,0.399,0.513,0,0,0,1890,123.6,814,220,55,201,BL,BL,BL
2560,Tomate frito,,1.000000,0,350.7,6.4,1.5,85.3,5.2,1.6,TR,TR,TR,TR,0.26,0.15,1.021,2.133,TR,TR,1.1,3.3,0.62,0.02,0,53,0.27,0.58,17.1,0.76,0.02,0.08,0,0.11,17.5,12.6,0.51,280,12.5,340,39,1.4,0.95,0.2
2561,Tabasco,,1.000000,0,63.65,0.76,1.29,95.17,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061,0.401,0.106,NA,0,492,0,0.01,1,0.178,0.084,0.032,0,0.154,4.5,12,1.16,128,12,633,23,BL,0.5,0.16
2562,Surimi,,1.000000,0,379.5,0.7,14.7,76.8,6.1,TR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.13,0.18,NA,35,0,TR,0.85,1,0.22,0.04,0.02,1,TR,TR,13,0.3,64,14,700,60,NA,28.1,0.1
2563,Suplemento proteico,,1.000000,0,1639.75,4,87.75,4.42,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.671,1.729,0.871,NA,0,0,BL,BL,200,0.3,0.1,0.2,0,BL,0,200,16,100,40,1188,862,BL,BL,4
2564,"Sopa de sobre, sin reconstituir",,1.000000,0,1337.49,4.34,10.99,11.29,58.24,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,0.44,1.74,NA,74,11.79,0,0.27,3.42,0.3,TR,0.01,2.3,0.13,0,27.3,2.1,319.2,34.2,613.2,194.4,6.9,63.2,1.8
2565,Sopa de sobre maravilla,,1.000000,0,1388.42,3.24,12.59,20,62.03,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,0.63,1.29,NA,74,8.99,0,0.1,2.43,0.3,TR,0.01,3.91,0.14,0,19.9,2.17,118.9,43.4,312.9,108.3,6.9,63.2,1.9
2567,Pasta de sésamo,Sesamum indicum l,1.000000,0,2470.7,58,18.2,4.7,0.9,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7,25.5,8.3,NA,0,12,0,2.53,97,5,0.17,0.93,0,0.75,0,670,10.4,570,370,20,720,BL,BL,5.3
2568,Seitán,,1.000000,0,516,2,24,72,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2569,"San jacobo, congelado",,1.000000,0,991.68,13.34,4.14,52.8,25.16,4.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,5.584,2.484,NA,31,11.4,0.7,0.67,12.02,4.9,0.17,0.42,13.41,0.11,0,31.1,0.97,214.3,20.8,493.3,187.3,21.6,10.2,0.29
2571,Comino,Thymus vulgaris l.,1.000000,0,1747.8,18.2,17.8,8.1,45.4,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BL,BL,BL,NA,BL,127,0,0,0,4.579,0.327,0.628,0,0,7.71,931,66.35,1788,356,168,499,BL,BL,BL
2572,Complejo vitaminico,,1.000000,0,2361.22,45.93,20.15,BL,18.78,BL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.16,26.71,11.03,NA,BL,44890,561.16,561.16,11222,1010.1,89.78,78.56,56.12,112.23,3367,BL,785.63,123.45,BL,BL,BL,8417.5,2805.8,1683.5
2573,"Ajo, en polvo",,1.000000,0,1544.77,0.73,16.55,6.45,72.73,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115,0.178,0.249,NA,0,53,0,0.67,47,1.458,0.267,0.15,0,1.654,1.2,646,8.68,1193,264,60,414,2.7,23.9,2.99
2574,Corteza de trigo,,1.000000,0,2016.25,25.8,10.26,1.6,52.19,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.782,2.885,10.73,NA,0,3.37,0,1.74,10.29,3.8,0.1,0.1,0.24,0.12,0,61.2,15.3,349.5,60.3,1234.3,199.7,10,17.1,1.9
2575,Salsa de soja,,1.000000,0,265.5,0.1,8.7,65.08,6.7,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017,0.044,0.011,NA,0,0,0,0,11,4.8,0.13,0.05,0,0.2,0,19,2.7,360,43,5720,210,BL,0.8,0.2
2577,Salsa de queso,,1.000000,0,458.6,6.1,5.3,77.03,8.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.704,1.202,2.568,NA,29,67,0.09,0.29,5,1.4,0.23,0.04,0.5,0.07,1,160,0.1,170,14,460,170,14.8,3.2,0.6
2579,Salsa boloñesa,,1.000000,0,604.5,11.1,8,76.4,3.4,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,2.6,3.1,NA,25,212.5,TR,1.93,7,3.2,0.11,0.07,0.8,0.16,4,23,1.4,310,14,430,79,4,2,1.7
2580,Salsa bechamel,,1.000000,0,634.4,10.3,4.1,74.5,10.8,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1.8,4.4,NA,26,127.83,0.62,0.71,4,0.963,0.18,0.05,0.4,0.06,TR,130,0.2,160,15,400,110,19,1,0.4
2581,Salsa barbacoa,,1.000000,0,739.97,1.8,1.8,51,37.81,5.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.7,0.3,NA,0,86.7,0,6.6,3,1.2,0.02,0.03,0,0.08,7,19,0.9,170,19,810,20,5.3,1.3,0.2
2583,Salsa al curry,curcuma longa,1.000000,0,325.93,2.3,0.7,87.9,9.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.1,1.3,NA,0,18.6,0,0.2,6.9,0.3,0.03,TR,0,0.02,TR,30,1.1,180,18,980,31,1.6,0.2,0.2
2584,Salsa agridulce,,1.000000,0,504.05,2.38,0.48,71.24,23.99,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.695,1.142,0.37,NA,0,0,0,0,2,0.2,0.015,0.027,0,0.044,0,18,0.85,66,7,353,9,0.53,BL,0.08
2585,Sal yodada,,1.000000,0,0,0,0,TR,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,29,0.2,TR,290,38850,8,600,0.1,BL
2586,Romero,Rosmarinus officinalis,1.000000,0,1436.2,15.2,5,9.3,46.4,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.014,2.34,7.37,NA,BL,313,0,0,0,1,0,0.5,0,0,50,317,28.9,550,150,50,50,NA,NA,0.93
2587,Rollito de primavera,,1.000000,0,1046.47,11.94,8.28,50.6,27.29,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.036,5.601,2.116,NA,16,1.2,0,0.02,8,2.725,0.077,0.165,0.44,0.167,0,40,1.41,165,18,468,85,2.7,0,0.62
2588,Pudding de pasas,Vitis vinifera,1.000000,0,1239.5,9.7,4.6,35.5,47.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.7,4.5,NA,45,24.5,0.2,0.64,8,1.7,0.08,0.08,0,0.08,TR,79,1.5,350,27,200,76,2.8,7,0.5
2589,"Pizza, precocinada",,1.000000,0,879.4,9.8,8.2,56,22.2,1.7,NA,NA,0.1764,0.5096,2.421,1.029,2.901,2.009,0.0392,NA,3.21,1.99,4.12,0.3038,16,90,TR,0.54,24,1.4,0.23,0.25,0.3,0.11,3,118,1.3,201,19,520,179,7.1,4.6,0.9
2590,"Pimienta, negra",Piper nigrum,1.000000,0,230,3.3,11,18,38.3,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,1.13,0.98,NA,0,19,0,1.03,10,1.1,0.24,0.11,0,0.34,21,437,28.9,1259,194,44,173,NA,3,1.42
2591,"Pimienta, blanca",Piper nigrum,1.000000,0,232,2.1,10.4,17,42.4,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.62,0.63,NA,0,0,0,2.5,10,0.2,0.13,0.02,0,0.34,21,266,14.3,73,90,5,176,NA,3,1.1
2592,"Pimentón, en polvo",capsicum annuum.,1.000000,0,1378.6,13,14.8,11.24,38,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.695,7.766,2.14,NA,0,6042,0,9,0,18.4,1.74,0.65,0,2.141,0,180,23.6,2340,190,34,350,NA,4,4.1
2593,"Perejil, fresco",etroselinum crispum,1.000000,0,145,1.3,3,88,2.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,TR,TR,NA,0,673,0,1.7,170,1.5,0.05,0.23,0,0.09,190,200,7.7,760,23,33,64,6,1.4,0.7
2594,"Patatas, fritas, chips",,1.000000,0,2243.3,34.9,6.5,1.7,49.5,4,NA,NA,0.035,0.141,6.371,1.901,10.243,14.819,1.302,NA,11.08,14.52,7.7,0.3168,0,0,0,4,43,4,0.1,0.17,0,0.7,10,37,2,1190,50,700,130,6,2.3,0.7
2596,Paella marinera,,1.000000,0,510.5,0.62,3.55,68.7,25.13,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212,0.07,0.238,NA,17,17.96,TR,0.47,25.9,3.01,0.15,0.18,21.3,0.13,2.8,20.3,0.73,214.3,23.2,429.3,204.2,11.2,10.7,0.19
2597,Paella,,1.000000,0,719.15,5.74,12.37,63.95,17.44,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98,0.75,1.1,NA,44.81,11.12,TR,0.63,11.75,4.21,0.1,0.07,0.54,0.25,7.73,27.22,1.28,123.81,21.23,47.83,72.11,14.29,0,0.98
2598,"Orégano, seco",Origanum vulgare l,1.000000,0,1739.74,10.3,11,9.93,68.92,42.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,5.2,2.7,NA,0,690,0,18.9,0,6.2,0.528,0.177,0,1.044,0,1580,44,1670,270,15,200,NA,5.9,4.4
2599,Nuez moscada,Myristica fragrans,1.000000,0,2279.63,36.3,5.8,6.2,49.29,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,0.35,25.9,NA,0,10.2,0,2.5,76,1.3,0.06,0.35,0,0.3,3,184,3,350,183,16.2,213,NA,1.6,2.2
2600,Mostaza,,1.000000,0,555.3,10,5.9,75,5,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,1.8,1.3,NA,0,0,0,0.01,18,0.8,0.2,0.1,0,TR,75,93,1.9,114,76,2245,202,3,27.8,1
2601,Mojo picon,,1.000000,0,2965.54,78.9,0.94,30.3,1.78,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.52,7.9,10,NA,0,0.8,0,4.02,1.28,0.27,TR,0.015,0,0.042,4.94,3.97,0.58,78.15,4.84,2.2,21.9,0.33,0.21,0.12
2602,Fritos de maíz,,1.000000,0,2359.67,37.31,6.6,0.19,51,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.93,4.774,16.6,NA,0,2.07,0,2.55,9.04,1.95,TR,1.15,0.18,0.11,0,63.2,20.3,314.3,74.3,994.2,243.2,1,6.7,2.3
2603,"Laurel, hoja",laurus nobilis l,1.000000,0,1266.2,8.4,7.6,5.4,48.6,26.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64,2.29,2.28,NA,0,618,0,NA,0,3.9,0.42,0.01,0,1.74,0,830,43,530,120,23,113,NA,2.8,3.7
2604,Lasaña,,1.000000,0,574.5,7.9,6.3,73.7,10.3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31,1.12,3.17,NA,21,102,0.12,0.86,9,1.25,0.09,0.05,0.42,0.08,2,85,0.7,159,13,181,93,28.5,7.5,0.9
2605,Ketchup,,1.000000,0,434.1,0.2,3.4,66.7,21.7,0.9,TR,TR,TR,TR,0.088,0.03,0.039,0.114,0.029,TR,0.05,0.13,0.04,NA,0,100,0,1.5,10,1,0.06,0.06,0,0.16,15,19,0.9,480,19,910,40,45,0.6,0.1
2606,Jengibre,,1.000000,0,216.3,0.7,1.7,88.1,9.5,TR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BL,BL,BL,NA,BL,5.8,0,BL,BL,0.8,0.03,0.02,0,0.16,4,17,0.6,330,35,11,27,BL,BL,0.4
2607,Hojaldre,,1.000000,0,2301.7,38.5,7.4,8.4,44.2,1.5,NA,NA,0.055,0.226,8.657,1.764,5.045,3.046,0.014,NA,8.28,22.22,5.5,2.998,1,0,1,2.37,47,5.217,0.25,0.32,0,0.019,0,10,2.6,62,16,253,60,17.2,24.5,0.54
2608,Hinojo,,1.000000,0,14,TR,1.1,93.3,2.3,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,TR,TR,NA,0,32,0,0.9,55,0.68,0.02,0.08,0,0.06,8,37,0.5,473,12,15,38,BL,BL,0.5
2609,Gusanito,,1.000000,0,1990.06,26.2,9.139,8.3,50.9,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,2.99,11.7,NA,0,0,0,1.4,10,3.74,0.04,0.01,0,0.116,0,147,0.7,124,50,1790,113,2.6,5.8,0.85
2610,"Guindilla, picante",Capsicum annuum,1.000000,0,186.39,1.1,1.87,88.8,6.7,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061,0.6,0.105,NA,0,95.33,0,0.69,23,1.677,0.086,0.072,0,0.506,143.7,14,1.03,322,23,9,43,2.4,0.5,0.26
2611,"Guindilla, en polvo",Brassica nigra l,1.000000,0,1271.26,14.28,12,8.1,31.7,34.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.211,8.006,2.462,NA,0,6135,0,TR,0,11.3,0.92,0.33,0,0.09,0,150,34.1,2010,150,30,290,2.4,4,2
2612,Gomasio,,1.000000,0,370.69,8.7,2.73,84.73,0.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26,3.83,1.25,NA,0,0.15,0,0.38,14.5,1.56,0.03,0.14,0,0.11,0,101.6,1.58,86.06,56.2,353,108.01,0,0,0.8
2613,Gelatina,,1.000000,0,1434.8,0,84.4,15.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0.103,TR,TR,0,TR,0,11,0,22,11,32,0,6,BL,0.2
2614,Gazpacho,,1.000000,0,141,2.8,0.6,94.8,1.6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,0.31,0.47,NA,0,53,0,0.19,4,0.51,0.01,0.02,0,0.06,2.9,10,0.4,92,3,303,15,1.17,1.5,0.1
2615,Flamenquín,,1.000000,0,961.01,15.13,19.2,60.79,4.4,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.12,1.94,2.95,NA,69.3,10.08,0.08,0.195,3.34,2.88,0.09,0.32,1.004,0.16,1.7,14.95,1.73,152.23,14.32,172.6,140.18,4.62,0.44,1.43
2616,Fabada,,1.000000,0,657.5,8.82,6.06,63.9,13.42,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.445,0.772,3.095,NA,20,24.1,0,0.35,56.58,9.34,0.1,0.12,10.59,0.1,0,118.3,7.8,1170,174.3,891,309.9,5.6,16.1,0.63
2617,Ensaladilla rusa,,1.000000,0,458.98,6.68,2.7,78.59,9.76,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64,1.19,1.07,NA,35.09,321.21,0.14,1.54,28.06,1.37,0.09,0.1,0.15,0.19,15.04,25.68,0.87,376.48,19.77,48.26,58.61,5.22,0,0.35
2618,"Eneldo, seco",Anethum graveolens,1.000000,0,1218.5,4.4,19.9,7.3,42.2,37.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BL,BL,BL,NA,BL,5543,0,9.27,0,0.28,0.28,0.42,0,1.46,0,1780,48.8,3310,450,210,540,BL,BL,3.3
2619,Empanadilla,,1.000000,0,1031.61,12.03,4.76,48.1,29.74,5.37,0.032,0.005,0.056,0.084,3.025,0.599,2.38,3.02,0.133,0.004,3.13,2.73,4.361,0.258,48,27.78,2.17,1.95,15.41,8.1,0.14,0.17,13.09,0.13,0,30.1,1.07,204.3,24.7,713.2,243.2,20.1,39.1,0.39
2620,Empanada de carne,,1.000000,0,1246.71,18.11,21.91,47.8,12.01,0.13,0.032,0.005,0.056,0.084,3.025,0.599,2.38,3.02,0.133,0.004,7.5,4.16,4.81,0.258,91,35,0.19,0.49,9,11.48,0.18,0.09,0.41,0.35,0,37,0.91,347,23,598,188,6.72,21.7,0.95
2621,Curry,,1.000000,0,1830,15,15,10,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,3.9,2.8,NA,0,100,0,0,0,3.467,0.281,0.253,0,0,11.41,500,29.5,1550,250,50,350,1,0.7,0.3
2622,Cubito de caldo,,1.000000,0,1043.8,18.7,15.7,4.6,5,0.2,NA,NA,0.147,0.225,5.359,2.031,3.377,0.209,0.014,NA,7.61,0.7,9.09,2.31,10,15,0,0,32,4.5,0.24,0.07,0.54,0.57,0,60,1.2,446,55.4,16982,320,BL,27.6,0.8
2623,"Rape, crudo",Lophius piscatorius,0.730000,0,292.5,0.6,15.9,82.8,TR,TR,0.084,0.022,NA,0.016,0.109,0.03,0.033,0.005,0.001,0.02,0.12,0.16,0.13,NA,17,0,TR,0.85,7,1.5,0.06,0.03,0.9,0.2,0,8,0.3,284,21,41,330,NA,36.5,0.5
2624,"Rape, plancha",,1.000000,0,363,2,17,81,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,1.03,0.51,NA,50,0,0,0,13,2,0.1,0.07,1,0,0.85,64,1,274,20,109,180,NA,36.5,0.5
2625,Rodaballo,Psetta maxima,0.550000,0,406.9,3.6,16.1,80.3,0,0,0.303,0.205,0.001,0.073,0.284,0.058,0.195,0.121,0.015,0.022,0.83,1.19,1.12,NA,25,14,TR,0,10,5.5,0.14,0.06,2,0.15,TR,22,1,290,20,114,192,16,36.5,0.5
2626,Salmón,Salmo salar,0.670000,0,756.8,12,18.4,69.6,0,0,0.956,0.524,NA,0.14,0.84,0.24,1.58,0.44,0.08,0.04,5.43,3.1,2.16,NA,50,13,8,2,26,10.4,0.15,0.2,5,0.75,0,27,0.7,310,26,98,250,28.3,20,0.8
2627,Salmón ahumado,Salmo salar,1.000000,0,753.7,8.7,25.4,67.68,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39,1.44,1.36,NA,35,15,19,1.7,2,13.7,0.17,0.16,3,0.28,0,19,0.6,420,32,1880,250,28,32.4,0.4
2628,"Salmón, plancha",,1.000000,0,750.4,11,20.2,68.8,TR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,3.1,1.9,NA,50,13,8,1.91,16,7.2,0.13,0.2,4,0.68,0,13,0.4,360,27,45,250,37,0,0.6
2629,Salmonete,Mullus surmuletus,0.740000,0,376.6,3.7,14.1,82.2,0,0,0.45,0.459,0.006,0.215,1.668,0.378,1.705,0.115,0.034,0,0.84,0.62,1.07,NA,49,TR,0.8,0.51,11,1.9,0.07,0.05,2,0.42,0,30,0.7,340,25,91,220,190,29,0.5
2630,Sardina,Sardina pilchardus,0.520000,0,585.2,7.5,18.1,74.4,0,0,0.676,0.254,NA,0.143,0.54,0.192,0.373,0.056,0.026,0.046,1.8,2.28,2.64,NA,100,64,8,1.6,8,6.4,0.38,0.12,8.5,0.96,0,43,1.1,24,29,100,475,16,30,0.5
2631,"Sardina, asada",Sardina pilchardus,0.520000,0,1067.79,21.2,16.67,75.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.9,2.6,NA,79.8,56.61,7.11,1.44,6.09,5.76,0.26,0.04,24.85,0.82,0,83.3,2.5,18.5,23.85,57.5,245.1,26.83,0,0.82
2632,"Sardina, enlatada, en aceite, escurrida",,1.000000,0,989.56,15.75,23.93,58.88,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17,4.85,2.8,NA,65,49,8.2,0.3,8.7,12.57,0.31,0.04,29.6,0.47,0,314,2.9,388,49.3,366,430,33.4,50,2.8
2633,"Sardina, enlatada, en escabeche",,1.000000,0,546.1,7.5,15,76.7,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,2.28,2.64,NA,100,58,7,1.6,7,5.9,0.34,0.11,26,0.96,TR,30,0.9,260,26,760,280,10,30,0.4
2634,"Sargo, crudo",Diplodus sargus.,0.550000,0,417.8,4.4,15,80.6,0,0,0.221,0.136,0.004,0.1,0.546,0.194,0.461,0.019,0.003,0.117,0.85,2.5,0.57,NA,70,48,TR,0.4,5,6,0.08,0.06,2.9,0.19,0,30,1,350,30,77,264,7,45,0.5
2635,Sepia,Sepia officinalis,0.800000,0,336.2,1,17.6,80.4,TR,0,0.294,0.207,NA,0.03,0.27,0.11,0.07,0.01,0.01,0.034,0.13,0.3,0.24,NA,152,2,TR,2.4,12,3.15,0.48,0.04,2.5,0.39,TR,38,2.4,427,32,378,268,64,65,2.2
2636,Trucha,Salmo trutta sp,0.520000,0,377.9,3,15.7,81.3,0,0,0.916,0.311,0.004,0.45,1.19,0.27,1.41,0.78,0.13,0.03,0.74,1.83,0.43,NA,80,14,2.1,1.5,9.4,5.1,0.1,0.08,5.2,0.43,0,26,1,250,28,58,208,3,25,0.8
2637,Vieira,Pecten sp,0.250000,0,356.3,0.9,19,80.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.23,0.23,NA,40,TR,TR,0.4,17,6.4,0.1,0.04,1.8,0.14,TR,120,2.4,480,38,270,315,58,51,1.3
2639,Zamburiñas,Chlamys varia,0.250000,0,324.3,1,15.4,82.1,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.3,NA,34,90,0,0.4,16,4.17,0.21,0.03,1.41,0.14,0,46,14,314,51,56,169,27,24.3,1.2
